goals:11,8;9,9;3,9;4,2;9,8;11,9;2,2;13,5;10,6;6,5;4,7;9,7;10,9;1,5;2,9;2,1;3,5;11,3;12,5;3,7;4,1;9,2;2,5;10,4;3,6;4,3;7,5;3,4;9,3;10,2;
45|pos:2,5;1,5;3,9;4,2;10,5;7,5;10,4;9,5;9,8;3,2;4,7;9,7;8,5;10,8;2,9;2,1;10,7;11,3;12,5;3,7;3,5;9,2;4,5;10,3;2,3;3,3;10,6;11,5;9,3;3,6;|pri:41.2333;13;0.0666666;0.533333;44.4667;44.3;44.3667;44.3333;5.2;41.4333;0.0666656;0.299999;44.1667;30.5333;0.333336;0.5;44.0333;0.233334;0.200001;0.233334;44.1667;0.0999999;44.0667;2.5;44.1;44.1333;6.2;44.4333;0.133333;21.4333;|fires:0;agent:-1
46|pos:2,5;1,5;3,9;4,2;10,6;7,5;10,4;9,5;10,8;3,2;4,7;9,8;8,5;10,9;2,9;2,1;9,7;11,3;12,5;3,7;3,4;9,2;3,5;10,3;3,3;4,3;10,7;10,5;9,3;3,6;|pri:42.2333;14;0.0666666;0.533333;45.4667;45.3;45.3667;45.3333;6.2;42.4333;0.0666656;1.3;45.1667;31.5333;0.333336;0.5;45.0333;0.233334;0.200001;0.233334;45.1667;0.0999999;45.0667;3.5;45.1;0.133331;7.2;45.4333;0.133333;22.4333;|fires:0;agent:-1
47|pos:3,5;2,5;3,9;4,2;10,7;6,5;10,5;8,5;11,8;3,2;4,7;9,8;7,5;10,8;2,9;2,1;9,7;11,3;12,5;2,7;3,3;9,2;3,6;10,4;2,3;4,3;11,7;9,5;9,3;3,7;|pri:43.2333;15;0.0666666;0.533333;46.4667;46.3;46.3667;46.3333;7.2;46.1;0.0666656;2.3;46.1667;32.5333;0.333336;0.5;46.0333;0.233334;0.200001;1.23333;46.1667;0.0999999;46.0667;0.5;43.4333;0.133331;8.2;46.4333;0.133333;23.4333;|fires:0;agent:-1
48|pos:4,5;2,5;3,9;3,2;10,8;5,5;9,5;7,5;11,8;3,3;4,7;9,7;6,5;9,8;2,9;2,1;10,7;11,3;12,5;3,7;4,3;9,2;3,5;10,4;2,3;4,2;11,7;8,5;9,3;3,6;|pri:44.2333;16;0.0666666;44.4333;47.4667;47.3;47.3667;47.3333;8.2;47.1;0.0666656;9.2;47.1667;33.5333;0.333336;0.5;47.0333;0.233334;0.200001;0.233334;47.1667;0.0999999;47.0667;0.5;1.53333;1.13333;0.299999;47.4333;0.133333;24.4333;|fires:0;agent:-1
49|pos:3,5;2,5;3,9;3,3;9,8;4,5;8,5;6,5;10,8;3,4;4,7;10,7;5,5;9,7;2,9;2,1;10,6;11,3;12,5;2,7;4,2;9,2;3,6;10,4;2,3;3,2;11,7;7,5;9,3;3,7;|pri:45.2333;17;0.0666666;45.4333;0.466667;48.3;48.3667;48.3333;9.2;48.1;0.0666656;10.2;48.1667;34.5333;0.333336;0.5;48.0333;0.233334;0.200001;1.23333;48.1667;0.0999999;48.0667;0.5;2.53333;2.13333;1.3;48.4333;0.133333;25.4333;|fires:0;agent:-1
50|pos:3,6;2,5;3,9;4,3;9,8;3,5;7,5;5,5;10,9;3,4;4,8;10,8;4,5;10,7;2,9;2,1;10,5;11,3;12,5;2,7;4,1;9,2;3,7;10,4;3,3;4,2;11,7;6,5;9,3;4,7;|pri:46.2333;18;0.0666666;46.4333;0.466667;49.3;49.3667;49.3333;10.2;49.1;1.06667;11.2;49.1667;35.5333;0.333336;0.5;49.0333;0.233334;0.200001;2.23333;0.166664;0.0999999;49.0667;0.5;3.53333;3.13333;2.3;49.4333;0.133333;26.4333;|fires:0;agent:-1
51|pos:3,6;2,5;3,9;4,2;9,7;3,4;6,5;4,5;10,8;3,3;4,8;9,8;3,5;10,6;2,9;2,1;9,5;11,3;12,5;2,7;3,1;9,2;3,7;10,4;3,2;4,1;10,7;5,5;9,3;4,7;|pri:47.2333;19;0.0666666;0.433334;1.46667;50.3;50.3667;50.3333;11.2;50.1;2.06667;12.2;50.1667;36.5333;0.333336;0.5;50.0333;0.233334;0.200001;3.23333;1.16666;0.0999999;50.0667;0.5;4.53333;4.13333;3.3;50.4333;0.133333;27.4333;|fires:0;agent:-1
52|pos:3,7;2,5;3,9;4,3;9,8;3,4;5,5;3,5;10,7;3,3;3,8;9,9;3,6;10,5;2,9;2,1;8,5;11,3;12,5;2,7;4,1;9,2;4,7;10,4;3,2;4,2;10,6;4,5;9,3;4,8;|pri:48.2333;20;0.0666666;1.43333;0.466667;51.3;51.3667;51.3333;12.2;51.1;3.06667;13.2;51.1667;37.5333;0.333336;0.5;51.0333;0.233334;0.200001;4.23333;0.166664;0.0999999;51.0667;0.5;5.53333;5.13333;4.3;51.4333;0.133333;28.4333;|fires:0;agent:-1
53|pos:3,8;1,5;3,9;4,2;9,7;3,4;4,5;2,5;10,6;3,3;4,8;9,8;3,6;9,5;2,9;2,1;7,5;11,3;12,5;2,7;3,1;9,2;3,7;10,4;3,2;4,1;10,5;3,5;9,3;4,7;|pri:49.2333;21;0.0666666;0.433334;1.46667;52.3667;52.3;52.3333;0.200001;52.1;4.06667;14.2;52.1667;38.5333;0.333336;0.5;52.0333;0.233334;0.200001;5.23333;1.16666;0.0999999;52.0667;0.5;6.53333;6.13333;5.3;52.4333;0.133333;29.4333;|fires:0;agent:-1
54|pos:3,8;1,5;3,9;4,3;9,8;3,5;4,5;2,5;10,6;3,4;4,8;9,9;3,7;8,5;2,9;2,1;6,5;11,3;12,5;2,8;4,1;9,2;2,7;10,4;3,3;4,2;9,5;3,6;9,3;4,7;|pri:50.2333;22;0.0666666;1.43333;0.466667;53.3667;53.3;53.3333;0.200001;53.1;5.06667;15.2;53.1667;39.5333;0.333336;0.5;53.0333;0.233334;0.200001;6.23333;0.166664;0.0999999;53.0667;0.5;7.53333;7.13333;6.3;53.4333;0.133333;30.4333;|fires:0;agent:-1
55|pos:3,8;1,5;3,9;4,2;10,8;4,5;5,5;2,5;10,6;3,4;4,8;9,8;3,6;7,5;2,9;2,1;6,5;11,3;12,5;2,7;3,1;9,2;3,7;10,4;3,3;4,1;8,5;3,5;9,3;4,7;|pri:51.2333;23;0.0666666;0.433334;1.46667;54.3667;54.3;54.3333;0.200001;54.1;6.06667;16.2;54.1667;40.5333;0.333336;0.5;54.0333;0.233334;0.200001;7.23333;1.16666;0.0999999;54.0667;0.5;8.53333;8.13333;7.3;54.4333;0.133333;31.4333;|fires:0;agent:-1
56|pos:3,7;1,5;3,9;4,3;9,8;5,5;6,5;2,5;10,6;3,4;4,8;9,7;3,5;8,5;2,9;2,1;7,5;11,3;12,5;2,7;4,1;9,2;3,6;10,4;3,3;4,2;9,5;4,5;9,3;4,7;|pri:52.2333;24;0.0666666;1.43333;0.466667;55.3667;55.3;55.3333;0.200001;55.1;7.06667;0.200001;55.1667;41.5333;0.333336;0.5;55.0333;0.233334;0.200001;8.23333;0.166664;0.0999999;55.0667;0.5;9.53333;9.13333;8.3;55.4333;0.133333;32.4333;|fires:0;agent:-1
57|pos:3,7;1,5;3,9;4,2;9,8;6,5;7,5;2,5;10,6;3,3;4,8;9,7;3,4;9,5;2,9;2,1;8,5;11,3;12,5;2,7;3,1;9,2;3,6;10,4;2,3;4,1;10,5;3,5;9,3;4,7;|pri:53.2333;25;0.0666666;0.433334;0.466667;56.3667;56.3;56.3333;0.200001;56.1;8.06667;0.200001;56.1667;42.5333;0.333336;0.5;56.0333;0.233334;0.200001;9.23333;1.16666;0.0999999;56.0667;0.5;10.5333;10.1333;9.3;56.4333;0.133333;33.4333;|fires:0;agent:-1
58|pos:3,8;1,5;3,9;3,2;9,8;7,5;8,5;2,5;10,7;3,4;4,8;9,7;3,5;10,5;2,9;2,1;9,5;11,3;12,5;2,7;4,1;9,2;3,7;10,4;3,3;4,2;10,6;3,6;9,3;4,7;|pri:54.2333;26;0.0666666;1.43333;0.466667;57.3667;57.3;57.3333;1.2;57.1;9.06667;0.200001;57.1667;43.5333;0.333336;0.5;57.0333;0.233334;0.200001;10.2333;0.166664;0.0999999;57.0667;0.5;11.5333;11.1333;10.3;57.4333;0.133333;34.4333;|fires:0;agent:-1
59|pos:3,7;1,5;3,9;4,2;9,9;8,5;9,5;2,5;9,7;3,4;4,8;9,8;4,5;10,6;2,9;2,1;10,5;11,3;12,5;2,7;4,1;9,2;3,6;10,4;3,3;4,3;10,7;3,5;9,3;4,7;|pri:55.2333;27;0.0666666;0.433334;1.46667;58.3667;58.3;58.1;2.2;58.3333;10.0667;1.2;58.1667;44.5333;0.333336;0.5;58.0333;0.233334;0.200001;11.2333;0.166664;0.0999999;58.0667;0.5;12.5333;0.133331;11.3;58.4333;0.133333;35.4333;|fires:0;agent:-1
60|pos:2,7;1,5;3,9;4,2;9,8;9,5;10,5;2,5;9,7;3,5;4,8;10,8;5,5;10,6;2,9;2,1;11,5;11,3;12,5;2,8;4,1;9,2;3,7;10,4;3,4;4,3;10,7;3,6;9,3;4,7;|pri:56.2333;28;0.0666666;0.433334;0.466667;59.3667;59.3;59.1;3.2;59.3333;11.0667;2.2;59.1667;45.5333;0.333336;0.5;59.0333;0.233334;0.200001;12.2333;0.166664;0.0999999;59.0667;0.5;13.5333;0.133331;12.3;59.4333;0.133333;36.4333;|fires:0;agent:-1
61|pos:3,7;1,5;3,9;4,2;9,9;10,5;11,5;2,5;9,7;4,5;4,8;9,8;6,5;10,6;2,9;2,1;12,5;11,3;13,5;2,7;4,1;9,2;3,6;10,4;3,4;4,3;10,7;3,5;9,3;4,7;|pri:57.2333;14.5333;0.0666666;0.433334;1.46667;60.3667;60.3;29;4.2;60.3333;12.0667;3.2;60.1667;46.5333;0.333336;0.5;60.0333;0.233334;1.2;13.2333;0.166664;0.0999999;60.0667;0.5;60.1;0.133331;13.3;60.4333;0.133333;37.4333;|fires:0;agent:-1
62|pos:2,7;1,5;3,9;4,2;9,9;10,6;10,5;2,5;9,7;5,5;4,8;9,8;7,5;10,7;2,9;2,1;11,5;11,3;12,5;2,8;4,1;9,2;3,7;10,4;3,5;4,3;10,8;3,6;9,3;4,7;|pri:58.2333;15.5333;0.0666666;0.433334;2.46667;61.3667;61.3;30;5.2;61.3333;13.0667;4.2;61.1667;47.5333;0.333336;0.5;61.0333;0.233334;0.200001;14.2333;0.166664;0.0999999;61.0667;0.5;61.1;0.133331;14.3;61.4333;0.133333;38.4333;|fires:0;agent:-1
63|pos:3,7;1,5;3,9;4,2;10,9;10,7;9,5;2,5;9,7;6,5;4,8;9,9;8,5;10,8;2,9;2,1;10,5;11,3;12,5;3,8;4,1;9,2;3,6;10,4;3,4;4,3;9,8;3,5;9,3;4,7;|pri:59.2333;16.5333;0.0666666;0.433334;3.46667;62.3667;62.3;31;6.2;0.333336;14.0667;5.2;62.1667;48.5333;0.333336;0.5;62.0333;0.233334;0.200001;15.2333;0.166664;0.0999999;62.0667;0.5;62.1;0.133331;15.3;62.4333;0.133333;39.4333;|fires:0;agent:-1
64|pos:3,8;1,5;4,9;4,2;9,9;11,7;8,5;2,5;9,7;6,5;4,8;9,8;7,5;10,7;2,9;2,1;9,5;11,3;12,5;3,9;4,1;9,2;3,7;10,4;3,5;4,3;10,8;3,6;9,3;4,7;|pri:60.2333;17.5333;1.06667;0.433334;4.46667;63.3667;63.3;32;7.2;0.333336;15.0667;6.2;63.1667;49.5333;0.333336;0.5;63.0333;0.233334;0.200001;16.2333;0.166664;0.0999999;63.0667;0.5;63.1;0.133331;16.3;63.4333;0.133333;40.4333;|fires:0;agent:-1
65|pos:3,7;1,5;3,9;4,2;9,9;11,8;7,5;2,5;9,7;5,5;4,8;9,8;6,5;10,6;2,9;2,1;8,5;11,3;12,5;3,8;4,1;9,2;3,6;10,4;3,4;4,3;10,7;3,5;9,3;4,7;|pri:61.2333;18.5333;0.0666666;0.433334;5.46667;64.3667;64.3;33;8.2;1.33334;16.0667;7.2;64.1667;50.5333;0.333336;0.5;64.0333;0.233334;0.200001;17.2333;0.166664;0.0999999;64.0667;0.5;64.1;0.133331;17.3;64.4333;0.133333;41.4333;|fires:0;agent:-1
66|pos:3,7;1,5;3,9;4,2;9,8;11,9;7,5;2,5;10,7;5,5;4,8;9,7;6,5;10,5;2,9;2,1;8,5;11,3;12,5;3,8;4,1;9,2;3,6;10,4;3,5;4,3;10,6;4,5;9,3;4,7;|pri:62.2333;19.5333;0.0666666;0.433334;0.466667;0.366669;65.3;34;9.2;2.33334;17.0667;0.200001;65.1667;51.5333;0.333336;0.5;65.0333;0.233334;0.200001;18.2333;0.166664;0.0999999;65.0667;0.5;65.1;0.133331;18.3;65.4333;0.133333;42.4333;|fires:0;agent:-1
67|pos:3,7;1,5;3,9;4,2;9,8;11,9;6,5;2,5;10,6;4,5;4,8;9,7;5,5;9,5;2,9;2,1;7,5;11,3;12,5;3,8;4,1;9,2;3,6;10,4;3,4;4,3;10,5;3,5;9,3;4,7;|pri:63.2333;20.5333;0.0666666;0.433334;0.466667;0.366669;66.1667;35;0.200001;3.33334;18.0667;0.200001;66.3;52.5333;0.333336;0.5;66.0333;0.233334;0.200001;19.2333;0.166664;0.0999999;66.0667;0.5;66.1;0.133331;19.3;66.4333;0.133333;43.4333;|fires:0;agent:-1
68|pos:3,8;1,5;3,9;4,2;9,8;11,9;6,5;2,5;10,6;4,5;4,9;9,7;5,5;8,5;2,9;2,1;7,5;11,3;12,5;4,8;4,1;9,2;3,7;10,4;3,5;4,3;9,5;3,6;9,3;4,7;|pri:64.2333;21.5333;0.0666666;0.433334;0.466667;0.366669;67.1667;36;0.200001;4.33334;19.0667;0.200001;67.3;53.5333;0.333336;0.5;67.0333;0.233334;0.200001;20.2333;0.166664;0.0999999;67.0667;0.5;67.1;0.133331;20.3;67.4333;0.133333;44.4333;|fires:0;agent:-1
69|pos:3,7;1,5;3,9;4,2;9,8;11,9;7,5;2,5;10,6;5,5;4,8;9,7;6,5;9,5;2,9;2,1;8,5;11,3;12,5;3,8;4,1;9,2;3,6;10,4;4,5;4,3;10,5;3,5;9,3;4,7;|pri:65.2333;22.5333;0.0666666;0.433334;0.466667;0.366669;68.1667;37;0.200001;5.33334;20.0667;0.200001;68.3;54.5333;0.333336;0.5;68.0333;0.233334;0.200001;21.2333;0.166664;0.0999999;68.0667;0.5;68.1;0.133331;21.3;68.4333;0.133333;45.4333;|fires:0;agent:-1
70|pos:3,7;1,5;3,9;4,2;9,8;11,9;8,5;2,5;10,6;6,5;4,8;9,7;7,5;10,5;2,9;2,1;9,5;11,3;12,5;3,8;4,1;9,2;3,6;10,4;3,5;4,3;11,5;3,4;9,3;4,7;|pri:66.2333;23.5333;0.0666666;0.433334;0.466667;0.366669;69.1667;38;0.200001;0.333336;21.0667;0.200001;69.3;55.5333;0.333336;0.5;69.0333;0.233334;0.200001;22.2333;0.166664;0.0999999;69.0667;0.5;69.1;0.133331;22.3;0.433334;0.133333;46.4333;|fires:0;agent:-1
71|pos:3,6;1,5;3,9;4,2;9,8;11,9;9,5;2,5;10,6;6,5;4,7;9,7;8,5;11,5;2,9;2,1;10,5;11,3;13,5;3,8;4,1;9,2;3,5;10,4;3,4;4,3;12,5;3,3;9,3;3,7;|pri:67.2333;24.5333;0.0666666;0.433334;0.466667;0.366669;70.1667;39;0.200001;0.333336;0.0666656;0.200001;70.3;56.5333;0.333336;0.5;70.0333;0.233334;1.2;23.2333;0.166664;0.0999999;70.0667;0.5;70.1;0.133331;23.3;1.43333;0.133333;47.4333;|fires:0;agent:-1
72|pos:3,7;1,5;3,9;4,2;9,8;11,9;10,5;2,5;10,6;6,5;4,7;9,7;9,5;11,5;2,9;2,1;10,4;11,3;13,5;3,8;4,1;9,2;3,6;10,3;3,5;4,3;12,5;3,4;9,3;2,7;|pri:68.2333;25.5333;0.0666666;0.433334;0.466667;0.366669;71.1667;40;0.200001;0.333336;0.0666656;0.200001;71.3;57.5333;0.333336;0.5;71.0333;0.233334;2.2;24.2333;0.166664;0.0999999;71.0667;1.5;71.1;0.133331;24.3;0.433334;0.133333;48.4333;|fires:0;agent:-1
73|pos:3,6;1,5;3,9;4,2;9,8;11,9;10,6;2,5;10,7;6,5;4,7;9,7;10,5;11,5;2,9;2,1;10,4;11,3;13,5;3,8;4,1;9,2;3,5;10,3;3,4;4,3;12,5;3,3;9,3;3,7;|pri:69.2333;26.5333;0.0666666;0.433334;0.466667;0.366669;72.1667;41;1.2;0.333336;0.0666656;0.200001;72.3;58.5333;0.333336;0.5;72.0333;0.233334;3.2;25.2333;0.166664;0.0999999;72.0667;2.5;72.1;0.133331;25.3;1.43333;0.133333;49.4333;|fires:0;agent:-1
74|pos:3,6;1,5;3,9;4,2;10,8;11,9;10,7;2,5;9,7;6,5;4,7;9,8;10,6;11,5;2,9;2,1;10,5;11,3;13,5;3,8;4,1;9,2;4,5;10,4;3,5;4,3;12,5;3,4;9,3;3,7;|pri:73.0667;27.5333;0.0666666;0.433334;1.46667;0.366669;73.1667;42;2.2;0.333336;0.0666656;1.2;73.3;59.5333;0.333336;0.5;73.0333;0.233334;4.2;26.2333;0.166664;0.0999999;70.2333;0.5;73.1;0.133331;26.3;0.433334;0.133333;50.4333;|fires:0;agent:-1
75|pos:3,5;1,5;3,9;4,2;9,8;11,9;11,7;2,5;9,7;6,5;4,7;9,9;10,7;10,5;2,9;2,1;9,5;11,3;12,5;3,7;4,1;9,2;4,5;10,4;3,4;4,3;11,5;3,3;9,3;3,6;|pri:74.0667;28.5333;0.0666666;0.433334;0.466667;0.366669;74.1667;43;3.2;0.333336;0.0666656;2.2;74.3;60.5333;0.333336;0.5;74.0333;0.233334;0.200001;0.233334;0.166664;0.0999999;71.2333;0.5;74.1;0.133331;27.3;1.43333;0.133333;51.4333;|fires:0;agent:-1
76|pos:4,5;1,5;3,9;4,2;9,8;11,9;10,7;2,5;9,7;6,5;4,7;9,9;10,8;9,5;2,9;2,1;8,5;11,3;12,5;3,7;4,1;9,2;5,5;10,4;3,5;4,3;10,5;3,4;9,3;3,6;|pri:75.0667;29.5333;0.0666666;0.433334;0.466667;0.366669;75.1667;44;4.2;75.0333;0.0666656;3.2;75.3;28.3;0.333336;0.5;61.5333;0.233334;0.200001;0.233334;0.166664;0.0999999;72.2333;0.5;75.1;0.133331;0.333336;0.433334;0.133333;52.4333;|fires:0;agent:-1
77|pos:5,5;1,5;3,9;4,2;10,8;11,9;10,6;2,5;10,7;7,5;4,7;9,8;10,9;9,5;2,9;2,1;8,5;11,3;12,5;3,7;4,1;9,2;6,5;10,4;3,4;4,3;10,5;3,3;9,3;3,5;|pri:76.0667;30.5333;0.0666666;0.433334;1.46667;0.366669;76.1667;45;5.2;76.0333;0.0666656;4.2;0.300003;29.3;0.333336;0.5;62.5333;0.233334;0.200001;0.233334;0.166664;0.0999999;73.2333;0.5;76.1;0.133331;1.33334;1.43333;0.133333;53.4333;|fires:0;agent:-1
78|pos:4,5;1,5;3,9;4,2;9,8;11,9;10,5;2,5;10,6;6,5;4,7;9,7;10,9;8,5;2,9;2,1;7,5;11,3;12,5;3,7;4,1;9,2;5,5;10,4;3,5;4,3;9,5;3,4;9,3;3,6;|pri:77.0667;31.5333;0.0666666;0.433334;0.466667;0.366669;77.1667;46;0.200001;0.0333328;0.0666656;0.200001;0.300003;30.3;0.333336;0.5;63.5333;0.233334;0.200001;0.233334;0.166664;0.0999999;74.2333;0.5;77.1;0.133331;2.33334;0.433334;0.133333;54.4333;|fires:0;agent:-1
79|pos:3,5;1,5;3,9;4,2;9,8;11,9;9,5;2,5;10,6;5,5;4,7;9,7;10,9;7,5;2,9;2,1;6,5;11,3;12,5;3,7;4,1;9,2;4,5;10,4;3,4;4,3;8,5;3,3;9,3;3,6;|pri:78.0667;32.5333;0.0666666;0.433334;0.466667;0.366669;78.1667;47;0.200001;1.03333;0.0666656;0.200001;0.300003;31.3;0.333336;0.5;64.5333;0.233334;0.200001;0.233334;0.166664;0.0999999;75.2333;0.5;78.1;0.133331;3.33334;1.43333;0.133333;55.4333;|fires:0;agent:-1
80|pos:3,4;1,5;3,9;3,2;9,8;11,9;8,5;2,5;10,6;4,5;4,7;9,7;10,9;6,5;2,9;2,1;5,5;11,3;12,5;3,7;4,1;9,2;3,5;10,4;3,3;4,2;7,5;4,3;9,3;3,6;|pri:79.0667;33.5333;0.0666666;1.43333;0.466667;0.366669;79.1667;48;0.200001;56.4333;0.0666656;0.200001;0.300003;32.3;0.333336;0.5;65.5333;0.233334;0.200001;0.233334;0.166664;0.0999999;76.2333;0.5;79.1;1.13333;0.333336;2.43333;0.133333;2.03333;|fires:0;agent:-1
81|pos:3,3;1,5;3,9;4,2;9,8;11,9;7,5;2,5;10,6;3,5;4,7;9,7;10,9;5,5;2,9;2,1;4,5;11,3;12,5;3,7;3,1;9,2;3,4;10,4;2,3;4,1;6,5;4,3;9,3;3,6;|pri:80.0667;34.5333;0.0666666;0.433334;0.466667;0.366669;80.1667;49;0.200001;57.4333;0.0666656;0.200001;0.300003;33.3;0.333336;0.5;66.5333;0.233334;0.200001;0.233334;1.16666;0.0999999;77.2333;0.5;80.1;2.13333;1.33334;3.43333;0.133333;3.03333;|fires:0;agent:-1
82|pos:4,3;1,5;3,9;3,2;9,8;11,9;6,5;2,5;10,6;3,6;4,7;9,7;10,9;4,5;2,9;2,1;3,5;11,3;12,5;2,7;3,1;9,2;3,4;10,4;3,3;4,1;5,5;4,2;9,3;3,7;|pri:78.2333;35.5333;0.0666666;1.43333;0.466667;0.366669;81.1667;50;0.200001;34.3;0.0666656;0.200001;0.300003;58.4333;0.333336;0.5;0.533333;0.233334;0.200001;1.23333;2.16666;0.0999999;81.0667;0.5;81.1;3.13333;2.33334;4.43333;0.133333;4.03333;|fires:0;agent:-1
83|pos:4,3;1,5;3,9;2,2;9,8;11,9;5,5;2,5;10,6;3,6;4,7;9,7;10,9;3,5;2,9;2,1;3,4;11,3;12,5;2,7;4,1;9,2;3,3;10,4;2,3;4,2;4,5;3,2;9,3;3,7;|pri:79.2333;3.33334;0.0666666;2.43333;0.466667;0.366669;82.1667;36.5333;0.200001;35.3;0.0666656;0.200001;0.300003;59.4333;0.333336;0.5;1.53333;0.233334;0.200001;2.23333;0.166664;0.0999999;82.0667;0.5;82.1;4.13333;51;5.43333;0.133333;5.03333;|fires:0;agent:-1
84|pos:4,3;1,5;3,9;2,2;9,8;11,9;4,5;2,5;10,6;3,7;4,7;9,7;10,9;3,6;2,9;2,1;3,4;11,3;12,5;2,8;3,1;9,2;3,2;10,4;3,3;4,1;3,5;4,2;9,3;2,7;|pri:80.2333;4.33334;0.0666666;3.43333;0.466667;0.366669;83.1667;37.5333;0.200001;36.3;0.0666656;0.200001;0.300003;60.4333;0.333336;0.5;2.53333;0.233334;0.200001;3.23333;1.16666;0.0999999;83.0667;0.5;83.1;5.13333;52;6.43333;0.133333;6.03333;|fires:0;agent:-1
