goals:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,5;11,4;6,1;3,2;9,4;6,7;11,5;3,6;4,4;7,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;10,4;3,7;10,5;6,2;4,7;4,5;
1104|pos:9,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,5;11,3;6,1;3,2;10,5;6,7;11,4;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,5;3,7;12,4;6,2;4,7;4,5;|pri:-1;1.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;0.200001;1.34286;0.142857;0.114286;15.2;0.200001;7.34286;0.142857;0.257143;1065.2;0.171429;0.0857162;0.171429;0.171429;0.142857;0.285713;0.142857;3.28571;0.171429;3.25714;0.0857143;0.171429;0.114285;|fires:1;agent:0
1105|pos:9,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,5;11,3;6,1;3,2;11,5;6,7;10,4;3,6;4,4;10,5;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,4;3,7;12,4;6,2;4,7;4,5;|pri:0;2.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;0.200001;2.34286;0.142857;0.114286;16.2;0.200001;8.34286;0.142857;0.257143;1066.2;0.171429;0.0857162;0.171429;0.171429;0.142857;0.285713;0.142857;4.28571;0.171429;4.25714;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1106|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,5;11,3;6,1;3,2;10,5;6,7;11,4;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;12,5;6,2;4,7;4,5;|pri:0;3.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;1.2;3.34286;0.142857;0.114286;17.2;0.200001;9.34286;0.142857;0.257143;1067.2;0.171429;0.0857162;0.171429;0.171429;0.142857;0.285713;0.142857;5.28571;0.171429;5.25714;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1107|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;11,3;6,1;3,2;10,4;6,7;11,5;3,6;4,4;9,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,4;3,7;12,5;6,2;4,7;4,5;|pri:9.25714;0.0285721;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;2.2;4.34286;0.142857;0.114286;18.2;0.200001;0.342857;0.142857;0.257143;1068.2;0.171429;0.0857162;0.171429;0.171429;0.142857;0.285713;0.142857;6.28571;0.171429;6.25714;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1108|pos:9,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;11,4;6,1;3,2;10,3;6,7;11,5;3,6;4,4;10,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;12,5;6,2;4,7;4,5;|pri:-1;1.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;3.2;0.342857;0.142857;0.114286;19.2;0.200001;0.342857;0.142857;0.257143;1069.2;0.171429;7.28571;0.171429;0.171429;0.142857;0.285713;0.142857;1.08572;0.171429;7.25714;0.0857143;0.171429;0.114285;|fires:1;agent:0
1109|pos:9,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;10,4;6,1;3,2;11,3;6,7;11,5;3,6;4,4;10,3;2,4;11,4;2,3;6,6;1,4;2,5;3,4;12,4;3,7;12,5;6,2;4,7;4,5;|pri:0;1.34286;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;4.2;2.08572;0.142857;0.114286;20.2;0.200001;0.342857;0.142857;0.257143;1070.2;0.171429;8.28571;0.171429;0.171429;0.142857;0.285713;0.142857;2.02857;0.171429;8.25714;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1110|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;11,4;6,1;3,2;10,3;6,7;11,5;3,6;4,4;10,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;12,5;6,2;4,7;4,5;|pri:0;0.342857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;5.2;0.0857162;0.142857;0.114286;21.2;0.200001;3.02857;0.142857;0.257143;1071.2;0.171429;9.28571;0.171429;0.171429;0.142857;0.285713;0.142857;2.34286;0.171429;9.25714;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1111|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;11,3;6,1;3,2;10,4;6,7;11,4;3,6;4,4;9,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;11,5;6,2;4,7;4,5;|pri:10.2571;1.34286;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;6.2;1.08572;0.142857;0.114286;22.2;0.200001;4.02857;0.142857;0.257143;1072.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;3.34286;0.171429;10.2571;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1112|pos:9,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,5;11,3;6,1;3,2;10,5;6,7;11,4;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;12,5;6,2;4,7;4,5;|pri:-1;2.34286;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;7.2;2.08572;0.142857;0.114286;23.2;0.200001;11.2571;0.142857;0.257143;1073.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;4.34286;0.171429;5.02857;0.0857143;0.171429;0.114285;|fires:1;agent:0
1113|pos:9,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;11,3;6,1;3,2;10,4;6,7;11,5;3,6;4,4;11,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;12,5;6,2;4,7;4,5;|pri:0;3.34286;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;6.02857;3.08572;0.142857;0.114286;24.2;0.200001;0.257141;0.142857;0.257143;1074.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;5.34286;0.171429;8.2;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1114|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;11,4;6,1;3,2;10,3;6,7;11,5;3,6;4,4;10,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;12,5;6,2;4,7;4,5;|pri:0;0.0857162;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;7.02857;4.34286;0.142857;0.114286;25.2;0.200001;0.257141;0.142857;0.257143;1075.2;0.171429;1.28571;0.171429;0.171429;0.142857;0.285713;0.142857;6.34286;0.171429;9.2;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1115|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;12,4;6,1;3,2;10,4;6,7;11,4;3,6;4,4;9,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,5;3,7;11,5;6,2;4,7;4,5;|pri:11.2571;1.08572;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;1.25714;5.34286;0.142857;0.114286;26.2;0.200001;8.02857;0.142857;0.257143;1076.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;7.34286;0.171429;10.2;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1116|pos:9,4;11,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;12,3;6,1;3,2;11,4;6,7;11,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;12,5;6,2;4,7;4,5;|pri:-1;2.08572;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;2.25714;6.34286;0.142857;0.114286;27.2;0.200001;0.0285721;0.142857;0.257143;1077.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;8.34286;0.171429;11.2;0.0857143;0.171429;0.114285;|fires:1;agent:0
1117|pos:9,4;11,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,5;12,3;6,1;3,2;10,4;6,7;12,5;3,6;4,4;10,5;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,4;3,7;12,4;6,2;4,7;4,5;|pri:0;3.08572;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;3.25714;7.34286;0.142857;0.114286;28.2;0.200001;1.02857;0.142857;0.257143;1078.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;9.34286;0.171429;12.2;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1118|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;12,4;6,1;3,2;10,3;6,7;12,5;3,6;4,4;10,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;11,5;3,7;11,4;6,2;4,7;4,5;|pri:0;2.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;4.25714;8.34286;0.142857;0.114286;29.2;0.200001;4.08572;0.142857;0.257143;1079.2;0.171429;1.28571;0.171429;0.171429;0.142857;0.285713;0.142857;10.3429;0.171429;13.2;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1119|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;11,4;6,1;3,2;10,4;6,7;12,4;3,6;4,4;9,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,5;3,7;11,5;6,2;4,7;4,5;|pri:12.2571;3.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;0.342857;5.25714;0.142857;0.114286;30.2;0.200001;5.08572;0.142857;0.257143;1080.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;11.3429;0.171429;14.2;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1120|pos:9,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;11,5;6,1;3,2;10,3;6,7;11,4;3,6;4,4;10,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;12,5;6,2;4,7;4,5;|pri:-1;4.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;15.2;12.3429;0.142857;0.114286;6.08572;0.200001;31.2;0.142857;0.257143;1081.2;0.171429;1.28571;0.171429;0.171429;0.142857;0.285713;0.142857;6.25714;0.171429;1.34286;0.0857143;0.171429;0.114285;|fires:1;agent:0
1121|pos:9,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,5;11,4;6,1;3,2;10,3;6,7;10,4;3,6;4,4;10,5;2,4;11,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;12,5;6,2;4,7;4,5;|pri:0;5.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;16.2;0.342857;0.142857;0.114286;7.08572;0.200001;32.2;0.142857;0.257143;1082.2;0.171429;2.28571;0.171429;0.171429;0.142857;0.285713;0.142857;7.25714;0.171429;2.34286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1122|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;11,3;6,1;3,2;10,3;6,7;11,4;3,6;4,4;10,4;2,4;12,3;2,3;6,6;1,4;2,5;3,4;12,5;3,7;11,5;6,2;4,7;4,5;|pri:0;0.0285721;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;17.2;1.34286;0.142857;0.114286;8.08572;0.200001;33.2;0.142857;0.257143;1083.2;0.171429;3.28571;0.171429;0.171429;0.142857;0.285713;0.142857;8.25714;0.171429;3.34286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1123|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;11,4;6,1;3,2;10,4;6,7;11,5;3,6;4,4;9,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;12,5;6,2;4,7;4,5;|pri:13.2571;1.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;9.08572;0.342857;0.142857;0.114286;18.2;0.200001;0.200001;0.142857;0.257143;1084.2;0.171429;4.28571;0.171429;0.171429;0.142857;0.285713;0.142857;9.25714;0.171429;4.34286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1124|pos:9,4;11,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;12,4;6,1;3,2;11,4;6,7;11,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,3;3,7;12,5;6,2;4,7;4,5;|pri:-1;2.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;10.0857;1.34286;0.142857;0.114286;19.2;0.200001;0.200001;0.142857;0.257143;1085.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;10.2571;0.171429;5.34286;0.0857143;0.171429;0.114285;|fires:1;agent:0
1125|pos:9,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,4;12,5;6,1;3,2;11,3;6,7;10,5;3,6;4,4;11,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;11,5;6,2;4,7;4,5;|pri:0;3.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;11.0857;2.34286;0.142857;0.114286;20.2;0.200001;1.2;0.142857;0.257143;1086.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;6.34286;0.171429;11.2571;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1126|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;10,5;12,5;6,1;3,2;11,3;6,7;11,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;11,4;6,2;4,7;4,5;|pri:0;4.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;12.0857;3.34286;0.142857;0.114286;21.2;0.200001;0.200001;0.142857;0.257143;1087.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;7.34286;0.171429;12.2571;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1127|pos:8,4;11,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,5;12,4;6,1;3,2;11,4;6,7;12,5;3,6;4,4;9,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,3;3,7;10,4;6,2;4,7;4,5;|pri:14.2571;5.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;13.0857;4.34286;0.142857;0.114286;22.2;0.200001;1.2;0.142857;0.257143;1088.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;8.34286;0.171429;13.2571;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1128|pos:9,4;11,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,5;12,4;6,1;3,2;11,4;6,7;12,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,3;3,7;10,5;6,2;4,7;4,5;|pri:-1;6.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;14.0857;5.34286;0.142857;0.114286;23.2;0.200001;2.2;0.142857;0.257143;1089.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;9.34286;0.171429;0.257141;0.0857143;0.171429;0.114285;|fires:1;agent:0
1129|pos:9,4;11,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,5;12,4;6,1;3,2;10,4;6,7;12,5;3,6;4,4;10,3;2,4;11,3;2,3;6,6;1,4;2,5;3,4;12,3;3,7;10,5;6,2;4,7;4,5;|pri:0;7.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;15.0857;6.34286;0.142857;0.114286;24.2;0.200001;0.257141;0.142857;0.257143;1090.2;0.171429;1.28571;0.171429;0.171429;0.142857;0.285713;0.142857;10.3429;0.171429;3.2;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1130|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,4;12,3;6,1;3,2;10,5;6,7;12,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,3;3,7;11,5;6,2;4,7;4,5;|pri:0;0.0285721;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;16.0857;7.34286;0.142857;0.114286;25.2;0.200001;1.25714;0.142857;0.257143;1091.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;11.3429;0.171429;4.2;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1131|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,5;11,3;6,1;3,2;10,4;6,7;12,5;3,6;4,4;9,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,4;3,7;10,5;6,2;4,7;4,5;|pri:15.2571;0.0285721;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;17.0857;8.34286;0.142857;0.114286;26.2;0.200001;0.200001;0.142857;0.257143;1092.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;12.3429;0.171429;2.25714;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1132|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,4;12,3;6,1;3,2;10,5;6,7;12,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,3;3,7;11,5;6,2;4,7;4,5;|pri:-1;0.0285721;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;18.0857;9.34286;0.142857;0.114286;27.2;0.200001;1.2;0.142857;0.257143;1093.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;13.3429;0.171429;3.25714;0.0857143;0.171429;0.114285;|fires:1;agent:0
1133|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,5;12,3;6,1;3,2;10,4;6,7;12,5;3,6;4,4;11,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,3;3,7;10,5;6,2;4,7;4,5;|pri:0;0.0285721;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;19.0857;10.3429;0.142857;0.114286;28.2;0.200001;2.2;0.142857;0.257143;1094.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;14.3429;0.171429;0.257141;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1134|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,5;12,3;6,1;3,2;10,3;6,7;12,5;3,6;4,4;10,4;2,4;11,3;2,3;6,6;1,4;2,5;3,4;11,4;3,7;10,5;6,2;4,7;4,5;|pri:0;0.0285721;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;20.0857;11.3429;0.142857;0.114286;29.2;0.200001;3.2;0.142857;0.257143;1095.2;0.171429;1.28571;0.171429;0.171429;0.142857;0.285713;0.142857;15.3429;0.171429;0.257141;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1135|pos:8,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,4;11,3;6,1;3,2;10,4;6,7;11,5;3,6;4,4;9,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,4;3,7;10,5;6,2;4,7;4,5;|pri:16.2571;1.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;21.0857;0.200001;0.142857;0.114286;30.2;0.200001;12.3429;0.142857;0.257143;1096.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;16.3429;0.171429;0.257141;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1136|pos:9,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,4;11,3;6,1;3,2;10,5;6,7;11,4;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;12,3;3,7;11,5;6,2;4,7;4,5;|pri:-1;2.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;17.3429;1.2;0.142857;0.114286;31.2;0.200001;13.3429;0.142857;0.257143;1097.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;22.0857;0.171429;1.25714;0.0857143;0.171429;0.114285;|fires:1;agent:0
1137|pos:9,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,4;11,4;6,1;3,2;10,4;6,7;11,5;3,6;4,4;10,3;2,4;11,3;2,3;6,6;1,4;2,5;3,4;12,3;3,7;10,5;6,2;4,7;4,5;|pri:0;3.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;18.3429;0.200001;0.142857;0.114286;32.2;0.200001;0.342857;0.142857;0.257143;1098.2;0.171429;1.28571;0.171429;0.171429;0.142857;0.285713;0.142857;23.0857;0.171429;0.257141;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1138|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,5;6,1;3,2;11,4;6,7;12,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,3;3,7;10,5;6,2;4,7;4,5;|pri:0;0.0285721;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;19.3429;1.2;0.142857;0.114286;33.2;0.200001;1.34286;0.142857;0.257143;1099.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;24.0857;0.171429;0.257141;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1139|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,5;6,1;3,2;10,4;6,7;12,5;3,6;4,4;9,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,4;3,7;10,5;6,2;4,7;4,5;|pri:17.2571;0.0285721;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;20.3429;2.2;0.142857;0.114286;34.2;0.200001;2.34286;0.142857;0.257143;1100.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;25.0857;0.171429;0.257141;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1140|pos:9,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,5;6,1;3,2;11,4;6,7;12,5;3,6;4,4;10,4;2,4;10,3;2,3;6,6;1,4;2,5;3,4;11,3;3,7;10,5;6,2;4,7;4,5;|pri:-1;0.0285721;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;21.3429;3.2;0.142857;0.114286;35.2;0.200001;3.34286;0.142857;0.257143;1101.2;0.171429;0.285713;0.171429;0.171429;0.142857;0.285713;0.142857;26.0857;0.171429;0.257141;0.0857143;0.171429;0.114285;|fires:1;agent:0
1141|pos:9,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,3;11,5;6,1;3,2;12,4;6,7;12,5;3,6;4,4;11,4;2,4;10,4;2,3;6,6;1,4;2,5;3,4;10,3;3,7;10,5;6,2;4,7;4,5;|pri:0;1.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;22.3429;36.2;0.142857;0.114286;4.2;0.200001;0.257141;0.142857;0.257143;1102.2;0.171429;1.28571;0.171429;0.171429;0.142857;0.285713;0.142857;27.0857;0.171429;4.34286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1142|pos:8,4;12,3;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;11,3;11,4;6,1;3,2;12,4;6,7;12,5;3,6;4,4;10,4;2,4;10,5;2,3;6,6;1,4;2,5;3,4;10,3;3,7;11,5;6,2;4,7;4,5;|pri:0;2.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;23.3429;0.200001;0.142857;0.114286;5.2;0.200001;1.25714;0.142857;0.257143;1103.2;0.171429;2.28571;0.171429;0.171429;0.142857;0.285713;0.142857;28.0857;0.171429;5.34286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1143|pos:8,4;12,4;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,3;11,3;6,1;3,2;11,4;6,7;12,5;3,6;4,4;9,4;2,4;10,5;2,3;6,6;1,4;2,5;3,4;10,4;3,7;11,5;6,2;4,7;4,5;|pri:18.2571;0.0285721;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;24.3429;1.2;0.142857;0.114286;6.2;0.200001;2.25714;0.142857;0.257143;1104.2;0.171429;3.28571;0.171429;0.171429;0.142857;0.285713;0.142857;0.0857162;0.171429;6.34286;0.0857143;0.171429;0.114285;|fires:0;agent:-1
1144|pos:9,4;12,5;1,1;1,7;5,3;3,3;4,1;1,6;5,1;5,7;2,7;6,4;12,4;12,3;6,1;3,2;11,3;6,7;11,5;3,6;4,4;10,4;2,4;10,5;2,3;6,6;1,4;2,5;3,4;10,3;3,7;11,4;6,2;4,7;4,5;|pri:-1;1.02857;0.142857;0.314285;0.228569;0.285714;0.171429;0.371428;0.2;0.114285;0.257143;0.171429;25.3429;2.2;0.142857;0.114286;7.2;0.200001;0.257141;0.142857;0.257143;1105.2;0.171429;4.28571;0.171429;0.171429;0.142857;0.285713;0.142857;1.08572;0.171429;7.34286;0.0857143;0.171429;0.114285;|fires:1;agent:0
