map,N,seed,pure,swap,cnt,cnt_fires,cnt_time
four_rooms,40,23,0,0,0,0,.074400603
four_rooms,40,24,0,0,0,0,.015551699
four_rooms,40,25,0,0,0,0,.014613410
four_rooms,40,26,0,0,0,0,.014385212
four_rooms,40,27,0,0,0,0,.024511836
four_rooms,40,28,0,0,0,0,.024816367
four_rooms,40,29,0,0,0,0,.039263402
roomfull,15,0,0,1,1,0,.008294841
roomfull,15,1,0,0,1,0,.009787635
roomfull,15,2,1,1,1,0,.008452014
roomfull,15,3,1,1,1,0,.008560030
roomfull,15,4,0,0,1,0,.009594040
roomfull,15,5,1,1,1,0,.009569069
roomfull,15,6,1,1,1,0,.009334373
roomfull,15,7,1,1,1,0,.008216214
roomfull,15,8,1,1,1,0,.009768811
roomfull,15,9,1,1,1,0,.008006523
roomfull,15,10,1,1,1,0,.008819226
roomfull,15,11,1,1,1,0,.010842242
roomfull,15,12,1,1,1,0,.011977827
roomfull,15,13,1,1,1,0,.010028713
roomfull,15,14,1,1,1,0,.010125951
roomfull,15,15,1,1,1,0,.009915062
roomfull,15,16,1,1,1,0,.012629836
roomfull,15,17,1,1,1,0,.007529489
roomfull,15,18,1,1,1,0,.008183190
roomfull,15,19,1,1,1,0,.007664489
roomfull,15,20,1,1,1,0,.008637747
roomfull,15,21,1,1,1,0,.009067882
roomfull,15,22,1,1,1,0,.010266709
roomfull,15,23,1,1,1,0,.008636787
roomfull,15,24,1,1,1,0,.008938930
roomfull,15,25,1,1,1,0,.007945592
roomfull,15,26,1,1,1,0,.006625318
roomfull,15,27,1,1,1,0,.008412758
roomfull,15,28,1,1,1,0,.008344750
roomfull,15,29,1,1,1,0,.008261887
roomfull,20,0,0,0,0,0,.008392389
roomfull,20,1,0,0,1,0,.010375656
roomfull,20,2,1,1,1,0,.007732111
roomfull,20,3,1,1,1,0,.008816109
roomfull,20,4,1,1,1,0,.010303777
roomfull,20,5,1,1,1,0,.012098995
roomfull,20,6,1,1,1,0,.012008208
roomfull,20,7,0,1,1,0,.010754626
roomfull,20,8,1,1,1,0,.007956401
roomfull,20,9,1,1,1,0,.009370989
roomfull,20,10,1,1,1,0,.008426339
roomfull,20,11,1,1,1,0,.007537351
roomfull,20,12,1,1,1,0,.007892319
roomfull,20,13,1,1,1,0,.008033610
roomfull,20,14,1,1,1,0,.009021104
roomfull,20,15,0,1,1,0,.008887569
roomfull,20,16,0,1,1,0,.007854874
roomfull,20,17,1,1,1,0,.008215459
roomfull,20,18,1,1,1,0,.010651688
roomfull,20,19,1,1,1,0,.011220966
roomfull,20,20,0,0,0,0,.028951417
roomfull,20,21,1,1,1,0,.009453374
roomfull,20,22,1,1,1,0,.009182464
roomfull,20,23,1,1,1,0,.008251097
roomfull,20,24,1,1,1,0,.008088564
roomfull,20,25,1,1,1,0,.007545037
roomfull,20,26,1,1,1,0,.008968463
roomfull,20,27,1,1,1,0,.008764321
roomfull,20,28,1,1,1,0,.006564861
roomfull,20,29,1,1,1,0,.008708641
roomfull,25,0,0,0,1,0,.007648700
roomfull,25,1,0,1,0,0,.013477639
roomfull,25,2,0,1,1,0,.008853196
roomfull,25,3,0,0,0,0,.011628514
roomfull,25,4,1,0,0,0,.009515506
roomfull,25,5,0,0,0,0,.040155752
roomfull,25,6,0,1,1,0,.011998867
roomfull,25,7,0,0,0,0,.012020178
roomfull,25,8,0,0,0,0,.023724329
roomfull,25,9,0,1,1,0,.013540738
roomfull,25,10,1,1,1,0,.012541713
roomfull,25,11,1,1,1,0,.010274953
roomfull,25,12,1,1,1,0,.012179041
roomfull,25,13,0,1,1,0,.016856999
roomfull,25,14,1,1,1,0,.010443415
roomfull,25,15,1,1,1,0,.012352794
roomfull,25,16,0,1,1,0,.012346239
roomfull,25,17,0,0,0,0,.010879037
roomfull,25,18,1,0,1,0,.009438799
roomfull,25,19,1,1,1,0,.009221932
roomfull,25,20,0,0,0,0,.016210348
roomfull,25,21,1,1,1,0,.010983080
roomfull,25,22,0,0,0,0,.011710646
roomfull,25,23,1,1,1,0,.010394341
roomfull,25,24,0,0,0,0,.030318935
roomfull,25,25,0,1,1,0,.010293973
roomfull,25,26,1,1,1,0,.011541076
roomfull,25,27,0,0,0,0,.012787754
roomfull,25,28,1,1,1,0,.010083530
roomfull,25,29,0,0,0,0,.035055898
roomfull,30,0,0,0,0,0,.011539495
roomfull,30,1,0,0,0,0,.031451309
roomfull,30,2,0,0,0,0,.016921467
roomfull,30,3,0,1,1,0,.010801753
roomfull,30,4,1,0,0,0,.010749488
roomfull,30,5,0,0,0,0,.010349265
roomfull,30,6,0,0,0,0,.011761409
roomfull,30,7,0,0,0,0,.035025993
roomfull,30,8,0,0,0,0,.020636005
roomfull,30,9,0,0,0,0,.076382037
roomfull,30,10,0,0,0,0,.015977069
roomfull,30,11,0,1,1,0,.011628491
roomfull,30,12,0,0,0,0,.017341299
roomfull,30,13,0,0,0,0,.010944294
roomfull,30,14,0,1,1,0,.011008126
roomfull,30,15,0,0,0,0,.007483827
roomfull,30,16,0,0,0,0,.017670365
roomfull,30,17,0,0,0,0,.040217144
roomfull,30,18,0,0,0,0,.028269292
roomfull,30,19,0,0,0,0,.037757990
roomfull,30,20,0,0,0,0,.037186108
roomfull,30,21,0,1,1,0,.010492648
roomfull,30,22,0,0,0,0,.008599783
roomfull,30,23,0,0,0,0,.007164450
roomfull,30,24,0,0,0,0,.026466710
roomfull,30,25,0,0,1,0,.011286329
roomfull,30,26,0,0,1,0,.011028015
roomfull,30,27,0,0,0,0,.019951612
roomfull,30,28,0,0,0,0,.035664479
roomfull,30,29,0,0,0,0,.017550155
roomfull,35,0,0,0,0,0,.006756198
roomfull,35,1,0,0,0,0,.077748556
roomfull,35,2,0,0,0,0,.065578652
roomfull,35,3,0,0,0,0,.009462614
roomfull,35,4,0,0,0,0,.075280665
roomfull,35,5,0,0,0,0,.009922137
roomfull,35,6,0,0,0,0,.096765087
roomfull,35,7,0,0,0,0,.038375999
roomfull,35,8,0,0,0,0,.056305782
roomfull,35,9,0,0,0,0,.010057159
roomfull,35,10,0,0,0,0,.009766976
roomfull,35,11,0,0,0,0,.007691767
roomfull,35,12,0,0,0,0,.009869897
roomfull,35,13,0,0,0,0,.036403638
roomfull,35,14,0,0,0,0,.011723699
roomfull,35,15,0,0,0,0,.010439901
roomfull,35,16,0,0,0,0,.027312045
roomfull,35,17,0,0,0,0,.057547234
roomfull,35,18,0,0,0,0,.078006258
roomfull,35,19,0,0,0,0,.041734177
roomfull,35,20,0,0,0,0,.048020833
roomfull,35,21,0,0,0,0,.031960353
roomfull,35,22,0,0,0,0,.072227510
roomfull,35,23,0,0,0,0,.015781539
roomfull,35,24,0,0,0,0,.045333391
roomfull,35,25,0,0,0,0,.014384382
roomfull,35,26,0,0,0,0,.167628922
roomfull,35,27,0,0,0,0,.047976264
roomfull,35,28,0,0,0,0,.050773893
roomfull,35,29,0,0,0,0,.031556822
roomfull,40,0,0,0,0,0,.012647662
roomfull,40,1,0,0,0,0,.010927166
roomfull,40,2,0,0,0,0,.007682171
roomfull,40,3,0,0,0,0,.006754708
roomfull,40,4,0,0,0,0,.006065881
roomfull,40,5,0,0,0,0,.010789605
roomfull,40,6,0,0,0,0,.006969181
roomfull,40,7,0,0,0,0,.007421345
roomfull,40,8,0,0,0,0,.007586720
roomfull,40,9,0,0,0,0,.009739062
roomfull,40,10,0,0,0,0,.006082153
roomfull,40,11,0,0,0,0,.009199715
roomfull,40,12,0,0,0,0,.010587298
roomfull,40,13,0,0,0,0,.006401393
roomfull,40,14,0,0,0,0,.007280084
roomfull,40,15,0,0,0,0,.009130998
roomfull,40,16,0,0,0,0,.008005749
roomfull,40,17,0,0,0,0,.010128392
roomfull,40,18,0,0,0,0,.006949935
roomfull,40,19,0,0,0,0,.006261119
roomfull,40,20,0,0,0,0,.008104906
roomfull,40,21,0,0,0,0,.012554860
roomfull,40,22,0,0,0,0,.009517636
roomfull,40,23,0,0,0,0,.008212522
roomfull,40,24,0,0,0,0,.007837226
roomfull,40,25,0,0,0,0,.007227647
roomfull,40,26,0,0,0,0,.008420111
roomfull,40,27,0,0,0,0,.010716972
roomfull,40,28,0,0,0,0,.008238951
roomfull,40,29,0,0,0,0,.010779135
flow,15,0,1,1,1,0,.010995810
flow,15,1,1,1,1,0,.011083353
flow,15,2,1,1,1,0,.010362853
flow,15,3,1,1,1,0,.010720726
flow,15,4,1,1,1,0,.011043830
flow,15,5,1,1,1,0,.010695583
flow,15,6,1,1,1,0,.007598751
flow,15,7,1,1,1,0,.014074702
flow,15,8,1,1,1,0,.012237236
flow,15,9,1,1,1,0,.012012886
flow,15,10,1,1,1,0,.012734712
flow,15,11,1,1,1,0,.012266641
flow,15,12,1,1,1,0,.012512365
flow,15,13,1,1,1,0,.011099403
flow,15,14,1,1,1,0,.010290838
flow,15,15,1,1,1,0,.009384730
flow,15,16,1,1,1,0,.008874688
flow,15,17,1,1,1,0,.008504941
flow,15,18,1,1,1,0,.012564517
flow,15,19,1,1,1,0,.011540959
flow,15,20,1,1,1,0,.007421934
flow,15,21,1,1,1,0,.008825958
flow,15,22,1,1,1,0,.007151028
flow,15,23,1,1,1,0,.010796836
flow,15,24,1,1,1,0,.013712283
flow,15,25,1,1,1,0,.007259261
flow,15,26,1,1,1,0,.008544407
flow,15,27,1,1,1,0,.010313650
flow,15,28,1,1,1,0,.011647115
flow,15,29,1,1,1,0,.008445872
flow,20,0,1,1,1,0,.014010733
flow,20,1,1,1,1,0,.014713530
flow,20,2,1,1,1,0,.010583470
flow,20,3,1,1,1,0,.009120083
flow,20,4,1,1,1,0,.013181258
flow,20,5,1,1,1,0,.010681348
flow,20,6,1,1,1,0,.014399641
flow,20,7,1,1,1,0,.012774822
flow,20,8,1,1,1,0,.009232547
flow,20,9,1,1,1,0,.008906875
flow,20,10,1,1,1,0,.011731702
flow,20,11,1,1,1,0,.008916303
flow,20,12,1,1,1,0,.011421440
flow,20,13,1,1,1,0,.008755074
flow,20,14,1,1,1,0,.009199707
flow,20,15,1,1,1,0,.006919996
flow,20,16,1,1,1,0,.013046926
flow,20,17,1,1,1,0,.010278123
flow,20,18,1,1,1,0,.008625875
flow,20,19,1,1,1,0,.009910567
flow,20,20,1,1,1,0,.009060619
flow,20,21,0,1,1,0,.009114170
flow,20,22,1,1,1,0,.010961362
